	MNase.Score	sgRNAscorer.Hg	WU.CRISPR	Azimuth	Class
RAB5C_chr17_40306876_.	0.324999988	60.27669901	0	0.482985695	0
COPZ1_chr12_54722742_.	1.182142854	78.65609661	0	0.525122919	0
GBF1_chr10_104000885_.	0.653571308	97.09032077	0	0.517005662	0
RAD21_chr8_117884835_.	0.837036967	4.615644411	0	0.340549298	0
CREBBP_chr16_3929734_.	0	10.74250356	0	0.421147261	0
ST3GAL4_chr11_126222372_.	0.935714304	92.0179604	76	0.613688026	0
CREBBP_chr16_3929960_.	0	0	0	0.366872601	0
COPB1_chr11_14521700_.	0.114285722	76.65719461	0	0.563237662	0
CCT7_chr2_73459152_.	0.711111128	45.45992186	0	0.659238743	0
ST3GAL4_chr11_126274122_.	1.469230652	0	0	0.530980683	0
COPB1_chr11_14523849_.	1.814814806	0	0	0.559912579	0
ST3GAL4_chr11_126221117_.	0.895833313	0	0	0.494731836	0
ST3GAL4_chr11_126273098_.	2.217857122	11.76909131	0	0.365662029	0
ST3GAL4_chr11_126227693_.	2.303846121	10.18682695	0	0.534607838	0
ARL1_chr12_101796918_.	0.771428645	43.20244644	49	0.220410735	0
SYNCRIP_chr6_86351981_.	0	0	0	0.347343695	0
TRAPPC11_chr4_184575469_.	1.158333302	69.78750375	0	0.562766295	0
CCT7_chr2_73458037_.	1.544444323	0	0	0.333294432	0
CCT7_chr2_73458036_.	1.542856932	0	0	0.563329747	0
RAB5C_chr17_40304986_.	1.92592597	20.40042195	0	0.312158989	0
SURF4_chr9_136246486_.	1.189285636	0	0	0.590613113	0
YIPF5_chr5_143554843_.	0.403571427	0	0	0.393300399	0
SMC3_chr10_112328189_.	0.254166692	25.62096521	0	0.522338773	0
COG3_chr13_46039482_.	0	94.89969173	40	0.443589199	0
COPB1_chr11_14521033_.	0.025000002	82.546091	0	0.525828012	0
PRKDC_chr8_48868183_.	0.385714293	80.73932163	0	0.516003643	0
MCL1_chr1_150550404_.	0.646428704	71.74831842	0	0.481056665	0
ST3GAL4_chr11_126269804_.	0.579999983	0	70	0.688458822	0
SMC3_chr10_112327432_.	0.018518519	63.13354268	0	0.480281241	0
TRAPPC11_chr4_184577433_.	1.411111355	30.43360916	0	0.48789795	0
SEC16A_chr9_139377176_.	0	44.2968392	0	0.269967231	0
CCT7_chr2_73460183_.	0.011538462	41.35976512	29	0.342300171	0
CCT7_chr2_73459825_.	1.714285731	0	0	0.616263681	0
CCT7_chr2_73460049_.	1.242857099	81.92054462	0	0.605314152	0
RAB5C_chr17_40304515_.	2.266666651	0	0	0.194350566	0
CCT7_chr2_73462277_.	0.95599997	2.078874297	0	0.215055027	0
ST3GAL4_chr11_126271194_.	1.30384624	0	75	0.656072863	0
RAB1B_chr11_66032125_.	0.452173889	0	0	0.499232427	0
SMC3_chr10_112328793_.	0.296428531	9.742093932	0	0.487664427	0
ST3GAL4_chr11_126276298_.	0.892857134	46.74486181	0	0.439555518	0
SYNCRIP_chr6_86351831_.	1.345833302	37.39728315	0	0.289891214	0
PSMC6_chr14_53177239_.	0.5	7.172619607	0	0.272326186	0
COPB1_chr11_14517029_.	0.41785717	77.51959764	0	0.693836339	0
SCFD1_chr14_31094018_.	1.296428442	0	0	0.427697887	0
ARL1_chr12_101798002_.	1.122222304	67.05830604	0	0.611038992	0
ARL1_chr12_101799683_.	2.140740633	16.31361236	0	0.391084769	0
RAD21_chr8_117886889_.	0	0	0	0.317490104	0
PRKDC_chr8_48869384_.	1.307407379	88.31010671	0	0.554369125	0
ARL1_chr12_101801305_.	0.060714293	54.16241272	0	0.387999798	0
CREBBP_chr16_3925268_.	3.317857027	68.4740997	0	0.420986225	0
ARL1_chr12_101799259_.	0.816666663	2.493262822	0	0.335417661	0
PRKDC_chr8_48873371_.	0.303571463	78.21361269	67	0.439676236	0
WDR11_chr10_122611304_.	0.257142872	94.82034622	49	0.543274701	0
COPB1_chr11_14525075_.	0.335714251	62.36368483	0	0.583913961	0
EIF6_chr20_33874869_.	0.625925899	43.47480946	0	0.32064908	0
ARF1_chr1_228275829_.	1.04285717	23.18802266	0	0.506751743	0
RAD21_chr8_117886232_.	0.035714291	21.64439868	0	0.340611394	0
RAB1B_chr11_66034510_.	0.381481528	99.66912335	0	0.588914234	0
PRKDC_chr8_48873902_.	0	55.94816585	0	0.311250877	0
ARCN1_chr11_118444791_.	0.117857136	27.51054591	0	0.538277572	0
ST3GAL4_chr11_126270491_.	1.515384555	0	0	0.467807603	0
SURF4_chr9_136238548_.	0.321739197	9.513828129	0	0.565180088	0
ARCN1_chr11_118443702_.	1.162962914	57.68108343	0	0.565128347	0
SYNCRIP_chr6_86346905_.	0.76666671	37.33618859	0	0.398165423	0
CCT7_chr2_73465391_.	1.055999994	0	0	0.051745046	0
RAD21_chr8_117885386_.	0.385714263	37.15113512	0	0.401697303	0
COPA_chr1_160313338_.	0.203571424	85.08809674	53	0.616282751	0
EIF6_chr20_33872392_.	0	31.64547161	0	0.40596609	0
ARL1_chr12_101798285_.	1.271428347	86.48619252	0	0.536626097	0
COPB1_chr11_14521137_.	0	0	0	0.412488892	0
COPB1_chr11_14525011_.	1.260714412	49.9790022	0	0.556150002	0
YIPF5_chr5_143548707_.	0.759999931	24.15628114	0	0.468694252	0
SMC3_chr10_112327549_.	0.252000034	55.03668808	0	0.47199738	0
ST3GAL4_chr11_126273925_.	0.703571439	0	0	0.37431001	0
RAD21_chr8_117882260_.	1.230769277	70.42971563	0	0.447877135	0
COPA_chr1_160313408_.	0.161538452	31.64860561	0	0.59780822	0
COPZ1_chr12_54718931_.	0	18.90734753	0	0.354771377	0
SCFD1_chr14_31091645_.	1.274073958	58.98132468	0	0.486891003	0
SMC3_chr10_112328037_.	0.082142845	37.04214566	0	0.188883603	0
SYNCRIP_chr6_86352871_.	0.21071431	0	0	0.469547702	0
COPA_chr1_160309915_.	1.21071434	21.97652892	0	0.536136365	0
YIPF5_chr5_143551212_.	0.796428502	0	0	0.378045784	0
ST3GAL4_chr11_126273285_.	2.807692289	66.78468942	76	0.708232377	0
COG3_chr13_46039411_.	0.288888872	51.84225731	0	0.371014111	0
ST3GAL4_chr11_126220905_.	0.960714281	19.12886602	61	0.600220435	0
C17orf75_chr17_30667217_.	1.374073982	0	0	0.524903683	0
EIF6_chr20_33875362_.	1.048148155	38.56372104	0	0.58702352	0
CCT7_chr2_73459691_.	1.482143044	9.776715413	0	0.434669715	0
SMC3_chr10_112328045_.	0.107142858	27.96877356	0	0.218768148	0
COPA_chr1_160312751_.	1.28928566	87.97683347	71	0.55969603	0
COPZ1_chr12_54721568_.	0.903846145	28.01700029	0	0.360446549	0
PSMC6_chr14_53176305_.	1.08214283	6.884660324	0	0.364560721	0
SEC16A_chr9_139380105_.	3.453846216	38.46531344	0	0.36828516	0
COPA_chr1_160313307_.	1.574999928	71.71366007	29	0.346361009	0
ST3GAL4_chr11_126272458_.	1.75357151	31.44909886	0	0.453098731	0
HEATR1_chr1_236765101_.	0.600000024	0	0	0.606758006	0
COG3_chr13_46042136_.	0.104000002	40.97247648	0	0.299624073	0
ARL1_chr12_101801298_.	0.011538462	18.77450281	0	0.498166565	0
SYNCRIP_chr6_86351657_.	0.578571439	57.70479122	0	0.246596439	0
COPA_chr1_160312492_.	0.765384674	47.09214586	50	0.53904224	0
CREBBP_chr16_3930037_.	0	0	0	0.27462835	0
EIF6_chr20_33876479_.	0.10357143	9.115404568	32	0.557484849	0
COPA_chr1_160309914_.	1.175000072	68.97778879	0	0.694059745	0
COPB1_chr11_14519849_.	0.246428564	0	0	0.089443484	0
MCL1_chr1_150550619_.	1.374999881	47.6724889	0	0.543789074	0
C17orf75_chr17_30668965_.	0	0	0	0.24724893	0
CARM1_chr19_10978763_.	1.69615376	0	0	0.611796122	0
RAD21_chr8_117887446_.	0.181481466	4.714936902	0	0.10327244	0
PRKDC_chr8_48873956_.	0.330769241	94.70947637	72	0.547137665	0
CCT7_chr2_73462278_.	0.934615374	35.77954929	0	0.542692614	0
PRKDC_chr8_48873711_.	0	97.62689842	0	0.490765329	0
COPA_chr1_160311787_.	0.752000034	47.81222843	0	0.5073535	0
SURF4_chr9_136246745_.	0.485714227	15.71944286	17	0.280722248	0
COG1_chr17_71189470_.	0	0	0	0.244879084	0
CARM1_chr19_10979801_.	1.953571439	90.29562468	0	0.56910535	0
CCT7_chr2_73464738_.	0.989285767	33.012338	47	0.4013988	0
COG3_chr13_46042688_.	0.707407355	18.10618655	0	0.172866688	0
SEC16A_chr9_139378411_.	0	41.29417235	0	0.641167819	0
COG3_chr13_46040128_.	0.827999949	33.11266287	0	0.409592714	0
YIPF5_chr5_143553580_.	0.746153831	38.68546772	0	0.550668852	0
COPA_chr1_160313612_.	1.633333325	94.30699704	0	0.660608842	0
ST3GAL4_chr11_126278452_.	1.714814663	94.28841427	0	0.647044032	0
ST3GAL4_chr11_126271017_.	1.059259295	0	0	0.487097875	0
EIF6_chr20_33872369_.	0	92.06670332	0	0.24986865	0
ST3GAL4_chr11_126268667_.	1.111111164	0	60	0.534361534	0
ARCN1_chr11_118443272_.	0.096428573	2.160874482	0	0.481328116	0
PRKDC_chr8_48874721_.	1.140740871	83.95473177	0	0.678264317	0
RAB1B_chr11_66033334_.	0.640740693	59.89932855	0	0.466622715	0
PRKDC_chr8_48872464_.	0.200000018	82.62960288	0	0.647047904	0
CCT7_chr2_73464777_.	0.912499964	55.15456334	41	0.50535412	0
ST3GAL4_chr11_126276277_.	1.196296453	20.99311663	0	0.553741593	0
CREBBP_chr16_3926750_.	2.185714245	73.04649492	81	0.52220059	0
COPA_chr1_160318166_.	1.892307758	0	0	0.49757086	0
ST3GAL4_chr11_126226364_.	0.957142711	44.27508555	0	0.406107213	0
TUBA1B_chr12_49524224_.	0.10357143	25.37046644	0	0.364305171	0
PRKDC_chr8_48874006_.	0.412499994	83.23693518	87	0.632475388	0
CCT7_chr2_73457484_.	1.700000048	70.24757493	0	0.457141538	0
YIPF5_chr5_143548878_.	0.741666615	65.91505975	0	0.633513834	0
TUBA1B_chr12_49524988_.	0.15384616	60.34800672	15	0.579815863	0
COPA_chr1_160313837_.	0.400000066	82.81395581	0	0.490849879	0
ARCN1_chr11_118443541_.	0.14642857	26.04453451	0	0.563208339	0
ST3GAL4_chr11_126274436_.	1.171999931	0	66	0.627542231	0
CCT7_chr2_73463393_.	0.864285648	84.95949213	0	0.512722706	0
RAD21_chr8_117886325_.	0	86.5437475	34	0.450223506	0
COPA_chr1_160309829_.	1.192000031	72.48090011	0	0.485224626	0
ARF1_chr1_228270968_.	0	15.02376862	0	0.223917821	0
SEC16A_chr9_139378798_.	0.073076926	52.08744671	0	0.538736958	0
COPA_chr1_160309865_.	0.914814711	53.37618433	59	0.507770766	0
CCT7_chr2_73464316_.	0.367857158	47.90001729	0	0.598981609	0
PSMC6_chr14_53175719_.	0.885185182	0	0	0.539623084	0
COPZ1_chr12_54719070_.	4.12142849	10.49897334	0	0.377414513	0
GBF1_chr10_104000860_.	0.337037057	10.94407506	0	0.495827185	0
PRKDC_chr8_48874693_.	0.971999943	93.62592356	77	0.591823764	0
SYNCRIP_chr6_86347621_.	0.623076856	26.22674895	0	0.50161825	0
GBF1_chr10_104006168_.	0.939285755	14.81976367	0	0.277464403	0
CCT7_chr2_73457454_.	2.611111164	9.755072379	0	0.370242259	0
TUBA1B_chr12_49523909_.	0.489285707	9.071307346	0	0.36316574	0
COG1_chr17_71189538_.	0	20.86023504	0	0.267138874	0
ARL1_chr12_101796615_.	1.110714197	58.6153841	0	0.241985485	0
YIPF5_chr5_143549992_.	0.099999994	87.77909652	55	0.605568593	0
ST3GAL4_chr11_126274815_.	1.321428657	20.70552605	0	0.2716081	0
CREBBP_chr16_3929780_.	0	39.46295778	83	0.181159745	0
COG1_chr17_71189395_.	0	22.67113391	0	0.550266582	0
HEATR1_chr1_236764777_.	0.695833266	0.318598741	0	0.143475762	0
MCL1_chr1_150548426_.	0.608333349	27.02942162	0	0.262228101	0
SYNCRIP_chr6_86352200_.	0.059259262	56.84570655	0	0.282208195	0
SEC16A_chr9_139374654_.	2.825000286	23.018123	0	0.347974422	0
TRAPPC11_chr4_184581009_.	1.144444585	82.27509219	59	0.621392113	0
ST3GAL4_chr11_126272464_.	1.79285717	64.16934808	0	0.472591074	0
RAD21_chr8_117886961_.	0.018518519	54.91472018	0	0.27700577	0
ILF3_chr19_10764256_.	0.218518525	27.9239758	0	0.423656203	0
HEATR1_chr1_236767631_.	0.675000012	20.26820402	0	0.348141132	0
ARL1_chr12_101800383_.	0.653571427	4.330155457	0	0.350035169	0
CCT7_chr2_73459983_.	0.212000012	86.95872596	0	0.420346947	0
RAD21_chr8_117886705_.	0	76.4805845	0	0.328539669	0
IGF2R_chr6_160394691_.	1.354166627	56.89924264	0	0.468763731	0
ILF2_chr1_153639274_.	0.74782604	49.38745051	0	0.593073378	0
ST3GAL4_chr11_126230196_.	1.239285588	21.76537107	0	0.414398308	0
ST3GAL4_chr11_126225112_.	0.659259319	94.40300805	0	0.584817159	0
CCT7_chr2_73460068_.	0.774999976	84.40801876	50	0.540580993	0
COPA_chr1_160311740_.	1.324999809	34.38842205	0	0.472043505	0
CCT7_chr2_73461692_.	0.182142854	50.71582401	0	0.31856147	0
SYNCRIP_chr6_86352756_.	0	0	65	0.653869915	0
ST3GAL4_chr11_126225604_.	0	58.16943436	0	0.407477667	0
COPB1_chr11_14521064_.	0.014285714	85.22599273	0	0.500178516	0
YIPF5_chr5_143545916_.	2.448148012	89.24743077	0	0.636226571	0
COG1_chr17_71192645_.	1.718518615	45.55405246	0	0.50291754	0
TM9SF2_chr13_100155654_.	1.157142758	49.13131054	0	0.346368365	0
ST3GAL4_chr11_126225209_.	0.37500003	59.43361617	0	0.592536008	0
SEC16A_chr9_139377606_.	0	0	30	0.557357618	0
SMC3_chr10_112327909_.	0	0	0	0.382315674	0
COPA_chr1_160313040_.	0.099999994	97.78817037	25	0.484168001	0
ARCN1_chr11_118447628_.	1.407142878	40.40828276	0	0.5943836	0
COG3_chr13_46041253_.	1.128571272	0	0	0.521490941	0
COPA_chr1_160317739_.	0.703571379	50.82097892	0	0.525121562	0
SYNCRIP_chr6_86350445_.	0.767857015	9.821439435	0	0.38652868	0
TUBA1B_chr12_49525294_.	0	42.14444495	0	0.337641558	0
YIPF5_chr5_143551680_.	0.978571475	9.137010732	0	0.397106859	0
PRKDC_chr8_48873299_.	0.341666698	95.35954168	54	0.574001289	0
HEATR1_chr1_236767795_.	0.092307694	24.07992216	0	0.366420542	0
MCL1_chr1_150550370_.	0.557692409	75.84080608	0	0.647754177	0
CCT7_chr2_73459122_.	0.630769193	85.16323899	71	0.712586734	0
COPB1_chr11_14517526_.	0.210714266	26.35465301	0	0.501022985	0
ST3GAL4_chr11_126226670_.	0.462962955	63.51651747	30	0.470455412	0
IGF2R_chr6_160394637_.	2.564285994	29.43441626	0	0.516842489	0
ARCN1_chr11_118444790_.	0.118518509	54.12358799	0	0.562037385	0
SMC3_chr10_112327489_.	0	64.75511109	0	0.428456023	0
PSMC6_chr14_53176183_.	0.707692206	53.52016397	0	0.473599275	0
EIF6_chr20_33877562_.	1.449999928	43.86825549	0	0.475369267	0
ARCN1_chr11_118447391_.	1.946428537	18.84765405	0	0.283492335	0
CCT7_chr2_73465787_.	0.423999965	0	0	0.536955487	0
SMC3_chr10_112330712_.	0.677777708	81.47618031	0	0.688152895	0
PSMC6_chr14_53176748_.	0.358333349	27.9590766	0	0.448946146	0
ST3GAL4_chr11_126225777_.	0	0	0	0.152013037	0
PRKDC_chr8_48872469_.	0.203846157	6.96983138	0	0.406109147	0
SURF4_chr9_136243693_.	1.008333325	94.27668942	49	0.571142212	0
CREBBP_chr16_3927903_.	1.67200017	32.02464872	27	0.501052598	0
SMC3_chr10_112327742_.	0.018518519	79.28444515	0	0.488422363	0
COPZ1_chr12_54723709_.	2.362499952	13.95374732	0	0.327945645	0
COPB1_chr11_14520579_.	0.032000002	52.25896868	0	0.417350505	0
PRKDC_chr8_48871967_.	0.5	0	0	0.427098156	0
ST3GAL4_chr11_126273698_.	1.620833397	67.64598632	61	0.352030379	0
COPA_chr1_160311065_.	1.35833323	0	0	0.52830478	0
ILF3_chr19_10766774_.	1.303703785	40.1666698	0	0.395663317	0
TUBA1B_chr12_49524891_.	0.142307684	38.2743238	0	0.50384558	0
RAB1B_chr11_66034172_.	0.903846145	82.4234963	0	0.750613255	0
CREBBP_chr16_3929807_.	0	0	0	0.185043584	0
ST3GAL4_chr11_126280798_.	0.910714269	0	0	0.482016685	0
RAD21_chr8_117886642_.	0	26.85937448	0	0.344411962	0
COPA_chr1_160316091_.	1.225000024	40.3500641	46	0.34016462	0
ARCN1_chr11_118446323_.	0.899999976	69.41267736	71	0.645372499	0
ST3GAL4_chr11_126227083_.	1.060714364	63.0283509	48	0.498659943	0
IGF2R_chr6_160391025_.	0.860714138	4.128583959	0	0.256803767	0
ST3GAL4_chr11_126228775_.	1.199999928	99.58107639	0	0.561864857	0
MCL1_chr1_150548010_.	0.82962954	83.30503516	65	0.573563607	0
EIF6_chr20_33872434_.	0	73.73136607	0	0.368253613	0
ST3GAL4_chr11_126230155_.	1.010714293	24.78632573	64	0.669313019	0
CARM1_chr19_10982474_.	0	58.41333329	0	0.409147351	0
PRKDC_chr8_48874046_.	0.607692361	14.68223638	26	0.394052874	0
SURF4_chr9_136238795_.	2.166666746	66.36193127	0	0.638787422	0
ST3GAL4_chr11_126229122_.	0.438461572	33.94896152	0	0.53927962	0
ST3GAL4_chr11_126228300_.	0.828571379	82.28029094	33	0.603824113	0
RAB1B_chr11_66041016_.	2.025925875	77.53910218	32	0.485245789	0
RAB1B_chr11_66039443_.	0.876923203	90.27427661	41	0.67230526	0
SEC23IP_chr10_121652675_.	0.846428692	68.52542356	0	0.550572915	0
CREBBP_chr16_3929395_.	0.348148137	1.854000588	0	0.36138599	0
PRKDC_chr8_48872754_.	0	94.32296201	68	0.630342382	0
MCL1_chr1_150551275_.	0.468000025	50.37027287	0	0.359597789	0
ST3GAL4_chr11_126228804_.	1.907142758	87.44184126	0	0.578627579	0
YIPF5_chr5_143547810_.	0.733333349	49.32757267	0	0.320119107	0
PRKDC_chr8_48873804_.	0	94.47921955	0	0.23769519	0
COG1_chr17_71190944_.	2.448148489	42.15786584	0	0.507510938	0
SEC23IP_chr10_121655288_.	0.674074054	74.99569536	24	0.59887317	0
YIPF5_chr5_143555234_.	1.550000072	0	72	0.557608812	0
ST3GAL4_chr11_126222302_.	0.361538529	79.54983963	0	0.47923604	0
ST3GAL4_chr11_126228001_.	0.403571457	68.54404321	0	0.518772358	0
COG1_chr17_71189561_.	0	83.56150696	0	0.480106481	0
SCFD1_chr14_31092135_.	0.561538458	73.35340568	64	0.485876834	0
SEC24C_chr10_75506637_.	2.519230843	46.88913641	0	0.263091054	0
ST3GAL4_chr11_126223645_.	0.755999982	2.192546316	0	0.346129337	0
PRKDC_chr8_48873932_.	0.050000004	72.16904869	0	0.662390756	0
ILF3_chr19_10765663_.	0	47.80570233	0	0.440137091	0
COPB1_chr11_14524084_.	1.150000095	7.532955852	0	0.445434295	0
TUBA1B_chr12_49525044_.	0.778571248	44.06816782	0	0.359507705	0
EIF6_chr20_33874584_.	0.396000028	36.15798899	0	0.237591035	0
PRKDC_chr8_48872714_.	0	63.05803172	0	0.425375863	0
EIF6_chr20_33872458_.	0.007692308	90.89230138	0	0.330020399	0
SURF4_chr9_136245661_.	2.596428394	9.392818863	0	0.300575044	0
CREBBP_chr16_3929939_.	0	93.25212955	0	0.429972435	0
RAB1B_chr11_66031184_.	1.603571534	3.57382911	0	0.461050896	0
ST3GAL4_chr11_126223484_.	0.728000045	80.87541097	0	0.480743369	0
SURF4_chr9_136246465_.	2.034615278	0	0	0.457710482	0
CCT7_chr2_73459046_.	1.051999927	16.89100575	0	0.49191279	0
ST3GAL4_chr11_126277251_.	0.637037039	27.64589783	0	0.565997236	0
CCT7_chr2_73460296_.	0	0	0	0.186488763	0
COPA_chr1_160310366_.	1.876000047	0	0	0.672851586	0
CCT7_chr2_73461651_.	0.178571388	49.67850692	0	0.238820801	0
ARCN1_chr11_118444587_.	0.959259331	6.98679185	0	0.465165049	0
COG3_chr13_46039380_.	0.20769231	50.76209659	0	0.212503398	0
EIF6_chr20_33868342_.	0.878571391	29.19051733	0	0.226407707	0
TRAPPC8_chr18_29519486_.	5.103571415	3.970446012	0	0.483167774	0
COG1_chr17_71190305_.	0.300000012	0	0	0.401755681	0
ST3GAL4_chr11_126223874_.	0.611999989	0	61	0.524504398	0
ST3GAL4_chr11_126277170_.	1.753571272	63.0897773	0	0.560319881	0
ST3GAL4_chr11_126226573_.	0.353846133	9.133950473	0	0.402930798	0
SMC3_chr10_112327942_.	0	0	0	0.215823099	0
PRKDC_chr8_48868530_.	0.129629642	1.591223915	0	0.263971064	0
SCFD1_chr14_31095831_.	0.887499988	0	0	0.451548654	0
CARM1_chr19_10978000_.	4.389285564	0	36	0.479952107	0
SEC24A_chr5_133987560_.	1.200000048	23.11852161	0	0.4666313	0
YIPF5_chr5_143551678_.	0.985714316	36.79500212	0	0.366035482	0
HEATR1_chr1_236764380_.	0.621428549	13.0622534	0	0.20881707	0
C17orf75_chr17_30668642_.	0.870370328	91.98868515	0	0.397268658	0
PRKDC_chr8_48872325_.	0.400000036	16.23463557	0	0.489758563	0
COPA_chr1_160312770_.	0.814814806	43.9651514	0	0.296568183	0
ARCN1_chr11_118446237_.	0.619230807	1.95782816	0	0.180045502	0
ST3GAL4_chr11_126279594_.	3.588461399	41.42749639	0	0.420664942	0
YIPF5_chr5_143550088_.	2.321428537	39.92726908	0	0.385638729	0
COPA_chr1_160318022_.	1.830769181	13.84461039	0	0.460403549	0
CCT7_chr2_73457781_.	1.949999928	0	0	0.48569993	0
GBF1_chr10_104005609_.	0.875999987	39.08735711	0	0.608574728	0
ST3GAL4_chr11_126268449_.	0.785714328	0	0	0.402274839	0
YIPF5_chr5_143554306_.	1.292857051	0	0	0.530070253	0
RAD21_chr8_117885734_.	0.578571439	5.716268298	0	0.304942146	0
SEC16A_chr9_139377113_.	0	47.38054759	0	0.344295343	0
ST3GAL4_chr11_126280454_.	0.746428549	0	0	0.437946717	0
EIF6_chr20_33872450_.	0	76.90710345	0	0.451824186	0
CREBBP_chr16_3929986_.	0	0	0	0.243526148	0
ST3GAL4_chr11_126224937_.	2.460000038	96.27599699	35	0.570949765	0
ST3GAL4_chr11_126226845_.	2.980000019	42.33226372	0	0.323176083	0
ST3GAL4_chr11_126225548_.	0	67.86868467	0	0.182138872	0
YIPF5_chr5_143554564_.	1.59629643	0	0	0.27552812	0
QSOX2_chr9_139133624_.	1.207407355	66.85286313	51	0.545434738	0
EIF6_chr20_33875540_.	0.457692325	74.89341635	0	0.560387607	0
ARCN1_chr11_118446512_.	1.540740848	11.89500437	0	0.369731418	0
EIF6_chr20_33868166_.	0.984615386	46.81237185	0	0.622241097	0
WDR11_chr10_122613110_.	0.447999984	0	0	0.44936089	0
COPA_chr1_160316687_.	1.57857132	0	0	0.487337761	0
RAD21_chr8_117886906_.	0	39.46240472	0	0.450016965	0
COG1_chr17_71189485_.	0	0	0	0.273866431	0
ST3GAL4_chr11_126269087_.	0.780769348	0	0	0.5881587	0
RAB1B_chr11_66032403_.	1.379166603	78.43649539	84	0.67613278	0
SMC3_chr10_112327866_.	0.007142857	82.81967075	0	0.320878346	0
EIF6_chr20_33873867_.	1.178571463	0	0	0.569937369	0
HEATR1_chr1_236765943_.	1.72222209	0	0	0.459240499	0
PRKDC_chr8_48872825_.	0	89.60492798	74	0.562434443	0
SAR1A_chr10_71927492_.	0.538461566	4.778723017	0	0.340473151	0
SYNCRIP_chr6_86351518_.	0.65925926	57.15726301	0	0.621886483	0
ST3GAL4_chr11_126271708_.	1.240740776	0	0	0.549610535	0
COPB1_chr11_14526062_.	1.537037015	84.03673195	0	0.600604331	0
ST3GAL4_chr11_126277077_.	0.399999946	27.00383343	0	0.567380967	0
COPB1_chr11_14519983_.	0.247999996	20.58801949	0	0.571518228	0
COPZ1_chr12_54718969_.	0	9.375821523	0	0.584500461	0
ST3GAL4_chr11_126225778_.	0	0	0	0.191914988	0
CCT7_chr2_73464347_.	0.403571427	38.79526832	0	0.388582574	0
COPA_chr1_160313324_.	0.52692306	85.91576767	58	0.524310088	0
RAB5C_chr17_40306290_.	2.29642868	94.64642766	0	0.641465728	0
MCL1_chr1_150550988_.	0.33214286	90.40096394	0	0.631163332	0
PSMC6_chr14_53174273_.	1.060714126	96.77109523	0	0.587817564	0
CREBBP_chr16_3929464_.	0.564285636	91.26336697	41	0.773166155	0
SURF4_chr9_136244258_.	0.699999988	0	0	0.466885233	0
ST3GAL4_chr11_126275251_.	1.355999947	45.51965221	32	0.58251509	0
ST3GAL4_chr11_126276525_.	0.978571534	72.80436577	67	0.643266722	0
RAB1B_chr11_66034213_.	0.859259307	56.7919861	0	0.319781901	0
ST3GAL4_chr11_126227770_.	0.63846153	36.83729268	54	0.531805487	0
ST3GAL4_chr11_126225203_.	0.396428555	38.97538114	0	0.560302272	0
SCFD1_chr14_31093314_.	0.370833367	27.36870476	0	0.09311615	0
ILF3_chr19_10764942_.	0	87.48221455	63	0.623203947	0
MCL1_chr1_150548191_.	1.069230795	43.32681093	0	0.603521972	0
CCT7_chr2_73459083_.	0.564285696	62.45243233	0	0.503730998	0
CCT7_chr2_73462952_.	0.484000027	51.42632022	0	0.446922835	0
COG1_chr17_71193547_.	1.422222137	49.01118617	0	0.536888535	0
WDR11_chr10_122615557_.	0.440740794	64.67569185	44	0.575190246	0
SURF4_chr9_136243297_.	0	32.58368056	0	0.593942687	0
CCT7_chr2_73457073_.	1.603703618	20.40908653	0	0.435977164	0
TM9SF2_chr13_100153711_.	0.089285694	48.92837483	0	0.623758659	0
WDR11_chr10_122613174_.	0.222222239	0	0	0.433828083	0
ST3GAL4_chr11_126222086_.	0.655555665	25.01248991	0	0.271340918	0
SURF4_chr9_136245810_.	2.788888931	0	21	0.50355239	0
RAB1B_chr11_66032748_.	0.592307687	0	0	0.47715874	0
C17orf75_chr17_30668949_.	0	0	0	0.374866983	0
C17orf75_chr17_30668966_.	0	0	0	0.159912494	0
COPZ1_chr12_54719150_.	0.108000003	23.14610081	0	0.336117979	0
CCT7_chr2_73459657_.	1.462499976	74.62278624	0	0.665165694	0
TUBA1B_chr12_49525290_.	0	49.76839741	0	0.230719775	0
QSOX2_chr9_139133356_.	0.328571379	63.21948802	36	0.489110249	0
CCT7_chr2_73462276_.	0.979166687	17.18792459	0	0.242725049	0
CREBBP_chr16_3927318_.	1.030769229	39.5296198	0	0.326609578	0
QSOX2_chr9_139133522_.	1.314815044	21.41628036	0	0.341053255	0
RAB1B_chr11_66035031_.	0.342857182	86.5784796	0	0.401770785	0
COG1_chr17_71193261_.	1.214814782	8.649470962	0	0.364693959	0
COPA_chr1_160310652_.	2.095999956	0	0	0.514517043	0
